route_no,direction_no,latitude,longitude,yaw,score,image_name,direction
159,3,40.42906126,-80.00637345,175.7003326,245,m_i1MbEZEXDhtC4y_E0vhw,Sharp right onto Virginia Ave
159,4,40.43010223,-80.00854567,298.7221375,1775,POPZiJ79QHez0hMBeFUnsQ,[goal]
160,0,40.43327013,-80.01901296,14.95155907,163,bRMMIVVM0d_jx0jE85cVyw,Head north on Athlone Way toward Piermont St
160,1,40.43474788,-80.01861791,15.91365814,316,RASfLvgxFbZx2am7onb6CA,Turn right onto Piermont St
160,2,40.43442144,-80.01519253,97.18505859,166,IfkswoncecQgnXZHHW7GoA,Turn left onto Bigham St
160,3,40.43568031,-80.01464442,11.32975388,155,5FdYISmQ6qoluef254RjLg,Turn right onto Grandview Ave
160,4,40.43538746,-80.01318461,96.95349121,216,thn9MpiBtClRmYoqzr06gA,Turn left onto P. J. McArdle Roadway
160,5,40.43466749,-80.01124882,125.4327774,1016,AoqUPJWVTtB2JQG9s_6qbQ,[goal]
161,0,40.43105222,-80.01559467,11.08627033,80,pr_lDhV4g_6PXvkZ9AgFtA,Head north on Bigham St toward Virginia Ave
161,1,40.43176407,-80.01545127,12.29384518,854,6R73S0o_MM9AQ9Vmewqhyw,Turn right at the 1st cross street onto Virginia Ave
161,2,40.42900827,-80.00649179,127.438858,228,2sC84Whx80RqcLgGRlw89g,Turn right onto Wyoming St
161,3,40.42706058,-80.0062599,175.310791,67,aQ4pU-D5xZXZI1EfrOY5kg,Turn left onto Boggs Ave
161,4,40.42698251,-80.00571285,76.63339996,649,1vwjCVoNkfN6H-lX3nc9VA,Boggs Ave turns slightly right and becomes Bailey Ave
161,5,40.42641299,-79.99828651,117.9838486,1878,KnHaPTqgs3MRJthixeTSwQ,[goal]
162,0,40.43820544,-80.03455868,186.1137238,252,zyrsTxsMR8mvoGVQCwTZ0w,Head south on Wabash St toward Plank St
162,1,40.43609348,-80.03388106,137.4028625,122,sGSJNMD-5z5Dkc7MSSfy4g,Slight right onto Greentree Rd
162,2,40.43503372,-80.03393513,221.1479797,765,hq1RsJGnjfpbObf9c_dZDw,Turn left onto Woodville Ave
162,3,40.43015238,-80.02852207,204.1251678,585,iSS0keQPTv30y8Zy_6x06A,Slight right onto US-19 S
162,4,40.42557645,-80.03139987,175.7267303,13,E_tDzvDv9IXLbOXGl5JqwQ,Slight left to stay on US-19 S  (signs for Banksville Road )
162,5,40.42533251,-80.03137462,153.9171295,1737,Dniy-n133YmyuqjDKvGOeA,[goal]
163,0,40.43728272,-80.00311353,107.8410492,174,ULrYDtq57SrPZDPhPF05dg,Head east on Fort Pitt Blvd toward Smithfield St
163,1,40.43663666,-80.00127257,112.8170853,200,TTv7jhYjIUcsdAZ6QEDUaw,Make a U-turn at Smithfield St
163,2,40.43730051,-80.00240077,290.8642273,181,Q7JODnpI7E2-JcZGgqqwWw,Continue straight to stay on Fort Pitt Blvd
163,3,40.4380283,-80.00435151,291.2839661,555,_9ym1hWe7YZdrNY-bNXv4g,[goal]
164,0,40.43546335,-80.02310977,29.16742516,24,UI9L2IPwM77OgLy4AcURgw,Head northeast on Wyola St toward Well St
164,1,40.43567575,-80.0229912,29.17310524,270,4LShFvkNxmQ3fpbFAnUqPg,Turn left onto Well St
164,2,40.43679122,-80.02557823,287.8770142,265,irsCTb1Qv8s9G4--Z3Apqw,Turn right onto Shaler St
164,3,40.43878215,-80.02447797,40.60850906,30,DyFkWgTu_2PVeyo1_Ffn9w,Turn right onto Crooked Way
164,4,40.4389395,-80.02427257,115.5411911,589,HZRZ905mwxth5MOqtZ53tw,[goal]
165,0,40.43286278,-80.00344329,212.8583679,69,4SAUSZuST1Of6Ahd2-akag,Head southwest on Smithfield St Bridge toward W Carson St
165,1,40.4323074,-80.00381332,213.7744598,911,bXktFiCnehxJRuxXqHyXRQ,Turn left onto E Carson St
165,2,40.42864768,-79.99455161,100.4383774,980,qJ53dxEocSLyZ81tjYmpww,[goal]
166,0,40.4329744,-80.0143165,191.3951416,106,TBoU-SHE4gGRbzKjGHzcBQ,Head south on Amabell St toward Virginia Ave
166,1,40.43201209,-80.01450511,190.9572449,75,HjDcvhcT-JmQ7yF-DOqXyA,Turn right at the 1st cross street onto Virginia Ave
166,2,40.43194684,-80.01517239,278.8414001,436,lOhzG8peNaGN9adHGfwUTA,Turn right at the 1st cross street onto Bigham St
166,3,40.43568031,-80.01464442,11.32975388,695,5FdYISmQ6qoluef254RjLg,Turn left onto Grandview Ave
166,4,40.43918223,-80.02126308,303.0490417,14,iXh2S-76Zvy_sJR1kfpBNw,Turn left onto Sweetbriar St
166,5,40.43930127,-80.02144614,193.1659698,1326,Ed5uw4gwMo6CQlIwZd7g4w,[goal]
167,0,40.43120048,-80.00822583,118.111557,65,IrePYnfxaYmdT7zSKImzjQ,Head southeast on W Sycamore St toward Shiloh St
167,1,40.43089246,-80.00764936,118.1190491,146,ceFYay-XADxjiuDR8wBXhg,Turn right at the 1st cross street onto Shiloh St
167,2,40.42963622,-80.00734324,175.5644226,335,dTIBRNylYjVntHhgY87sRw,Turn right onto Virginia Ave
167,3,40.43106302,-80.01038341,292.6976624,28,rOcx_FISh-T5ZhMvbKsY8Q,Turn right onto Kearsarge St
167,4,40.43119636,-80.0105845,16.07766342,574,ZW3YqF8cWo2ln3qGjn374w,[goal]
168,0,40.43512994,-80.02134037,13.8367672,38,5LDWdiCMD74Zk__VMTemrg,Head north on Plymouth St toward Well St
168,1,40.43547111,-80.02125626,13.82892704,91,z46AY2H6KkRCP6dUCHYzdQ,Turn left onto Well St
168,2,40.43575364,-80.02209145,278.8748474,398,rGX9BI9CEKI5LviGO16OjQ,Turn right onto Sweetbriar St
168,3,40.43909216,-80.02149511,13.1873064,321,7k_7vgePPR1FyUAJtWbbPw,Turn left onto Grandview Ave
168,4,40.44080175,-80.02437467,279.1047058,179,84SMUmkdlVrmXQMc7o_76A,Grandview Ave turns slightly left and becomes Republic St
168,5,40.43973927,-80.02573834,222.860321,1027,Pwywxm0HrF8Vx92IGxlUNw,[goal]
169,0,40.44083692,-80.02997394,234.1105804,70,0eksbGv9h0Oh4MC06tMS5g,Head southwest on Horner St toward Greenleaf St
169,1,40.44037274,-80.03063249,238.5657043,705,48oRkKb5fiK-D-4bD1BKfA,Slight left onto Greenleaf St
169,2,40.43888793,-80.02674075,99.06639099,282,PlO1T84MldPlI8_sl8EsnA,Turn left onto Republic St
169,3,40.44081652,-80.02474248,84.70906067,641,WKzIu3y238OP5eH6kgIrOQ,Continue onto Grandview Ave
169,4,40.43786251,-80.01838051,117.9376755,151,Lvm_Y6CNdOR76djpUV3Pdg,Turn right onto Cohassett St
169,5,40.43667454,-80.01876984,194.1809235,1849,tm5PUvqY8TvJkAfd42GnYg,[goal]
170,0,40.43605287,-80.01612178,280.5906677,16,ppCrhJi-z0osyxevVlh9kQ,Head west on Pomona Way toward Olympia St
170,1,40.43607431,-80.01623652,280.5549316,68,Y3nWSyefKpsGQJmn3rv3Yw,Turn right onto Olympia St
170,2,40.43651714,-80.01630553,19.47947311,304,ssYFI-fYRMw7FhfDAJ3tXg,Turn left onto Grandview Ave
170,3,40.43817829,-80.01899223,296.3688965,388,01v7Xewzbr1ayYMnx3R5GA,[goal]
171,0,40.43530313,-80.01262532,283.4918518,15,EuU5jdrwnCP0usJOS1jpiw,Head west on Grandview Ave toward Merrimac St
171,1,40.43532218,-80.01270372,278.6390076,501,L51DODecRudbdHS7Oy8-BQ,Turn left onto Merrimac St
171,2,40.43108783,-80.01370508,181.2338104,23,_wQn9sCN8-RRRURwt-dFKA,Turn right onto Omaha St
171,3,40.43093739,-80.01370833,230.1781311,539,5kNUuLLOoqfA_ZYfUu9lWA,[goal]
172,0,40.4368812,-79.99820349,110.7633896,77,IP7Jaa67k7L6j9mIMGUfQw,Head southeast on Second Avenue toward Ross St
172,1,40.43656078,-79.99735041,87.52587128,205,WfhwlvuNMS2IspX2v8Tqaw,Turn left onto Ross St
172,2,40.43810185,-79.99613298,26.96359253,31,CnLzvyUrDpztUxqgp_LP4Q,Turn right onto Forbes Ave
172,3,40.43817394,-79.9959462,112.927742,313,kWVwazi15iFYd5I97-utTQ,[goal]
173,0,40.43367353,-80.02983389,137.8552246,70,di1rYxgCv-_0KZ2lhXjnvw,Head southeast on Wabash St toward Minnotte Square
173,1,40.43316148,-80.02936929,137.7562866,403,YuepFNXNaSQeG_7NaOCi0w,Turn left at the 1st cross street onto Shaler St
173,2,40.43572741,-80.02677871,40.74308014,473,Um3W_xsmrc2zpEuyQ-qCYw,[goal]
174,0,40.44013532,-80.03340344,329.6466064,155,gS9vlRenfBhs3Ki4g3Hijg,Head northwest on Alexander St toward Neptune St
174,1,40.44144778,-80.0341951,328.8679199,106,2EGKJG-gz0UMElH6G975LA,Turn right at the 3rd cross street onto Violet Way
174,2,40.44194769,-80.03331039,69.79714966,24,wDmCTm-TMr5qBLODwx5ZCQ,Turn right at the 1st cross street onto Sanctus St
174,3,40.44195691,-80.033123,147.2001343,285,6WDerDlvf-x7yfqbBb0xtA,[goal]
175,0,40.43476373,-80.01177229,134.7316742,538,9YJsooF4rGJXld9rnYCrGg,Head southeast on Grandview Ave toward Bertha St
175,1,40.43165607,-80.00682239,117.6016388,327,TQQb4qyhIlGB3qD5zG2gfQ,Turn right onto Shiloh St
175,2,40.42900578,-80.0072924,175.3001099,51,9nDMd1ITdXZoOe3v6GvKvw,Turn right onto Southern Ave
175,3,40.42874625,-80.00761881,258.2453308,916,lzoL1f84e0WeZN8tB8gEOg,[goal]
176,0,40.43630035,-80.02406043,30.68541336,140,aTkU61eAAc4-p_CLHsOm0w,Head northeast on Orlena Way toward Greenleaf St
176,1,40.4374463,-80.02342606,24.18565941,104,CHBvGBzpuG6OzCTLV53tfA,Turn left onto Greenleaf St
176,2,40.43786832,-80.02425722,282.3672485,244,MMNITDFzt_Vg6PTnIRGlpQ,[goal]
177,0,40.43205071,-80.01587507,278.2809448,30,uwhyN-j8Qd1a8kWg01VCPg,Head west on Virginia Ave toward Labelle St
177,1,40.43211611,-80.01630971,279.0571289,478,5uRJwWLXj9QwX2rBA6Hghg,Turn right onto Labelle St
177,2,40.43622682,-80.01566368,13.02217484,911,G_PcktEwpo7h9cBflh-ePQ,Turn left onto Grandview Ave
177,3,40.44080175,-80.02437467,279.1047058,282,84SMUmkdlVrmXQMc7o_76A,Grandview Ave turns slightly left and becomes Republic St
177,4,40.43903406,-80.02639274,222.8522186,483,JVTjXF23keGWU1cF4eEr1Q,Turn right onto Greenleaf St
177,5,40.43825913,-80.03162222,2.085041523,2184,J5YBXsKN3TSPeIwgf5XJmw,[goal]
178,0,40.43816183,-80.03100923,72.00312042,377,_lpSgM1P-UOAQmRcNhE8JQ,Head northeast on Greenleaf St toward Greenleaf Trail
178,1,40.43888793,-80.02674075,99.06639099,282,PlO1T84MldPlI8_sl8EsnA,Turn left onto Republic St
178,2,40.44081652,-80.02474248,84.70906067,911,WKzIu3y238OP5eH6kgIrOQ,Continue onto Grandview Ave
178,3,40.43649111,-80.01581024,116.8208694,428,RnyHbX3p2dhuKSJD1rhJeQ,Turn right onto Labelle St
178,4,40.43275188,-80.0163725,191.7267151,1998,DQKxOGP3_nvp7IAYJ4U3lg,[goal]
179,0,40.44319573,-79.99531359,212.5939178,415,QZcn9n0wBc2YwbSJKCswSQ,Head southwest on William Penn Pl toward Seventh Ave
179,1,40.43985534,-79.99761799,220.0106659,288,JPlTvHlognBU-SlgAW0B-g,Continue onto Cherry Way
179,2,40.4376278,-79.99920059,208.9374847,394,#NAME?,Turn left onto Boulevard of the Allies
179,3,40.43601214,-79.99534763,106.3267746,147,CjFq2BqZbLPDOaK3Z8JAZw,Take the Liberty Bridge ramp to US-19 / PA-51
179,4,40.43496953,-79.99535804,215.0544586,1244,eMqxWE2e57cW_DnNkNhNXg,[goal]
180,0,40.43586258,-79.9948465,286.9093933,477,rk1F56dhDKn8yspZpFsVYw,Head west on Boulevard of the Allies toward Grant St
180,1,40.43771146,-79.99997063,291.0906372,204,fVIOaw6nDi3q85CuhWWtLg,Turn right onto Smithfield St
180,2,40.43925522,-79.99918276,33.16644669,166,vuGdu2trhlFWFrU8rxtwiQ,Turn left at the 3rd cross street onto Forbes Ave
180,3,40.44003272,-80.00064127,290.3430176,169,g4m31PjHB5DeND_O3hPwlQ,Turn right at the 1st cross street onto Wood St
180,4,40.44132093,-79.99999265,34.09522629,91,jJ4IKCX1T13tQvmSI4PJtQ,Turn right onto Oliver Ave
180,5,40.44116798,-79.99916578,110.6824341,1107,73Jff_cSXa8eQmwRRhGNxQ,[goal]
181,0,40.43420179,-80.01935315,192.9861298,160,JqKefj5xb2eo9rfmfjhCnA,Head south on Meridan St toward W Sycamore St
181,1,40.43281671,-80.01968183,192.2232361,90,OyBarhs4UXk20wBBcX2RnA,Turn left onto Virginia Ave
181,2,40.43250399,-80.01895222,98.01099396,250,63mtniNp6FQrqSnDp05i7g,[goal]
182,0,40.42701243,-80.01067143,177.1997681,23,T90jRWbl2rZQlkSH0dfrdQ,Head south on Dilworth St toward Gray St
182,1,40.42684164,-80.01066307,177.2041473,137,lhMdjzNDLBqkM6QM1hbTVQ,Turn left onto Gray St
182,2,40.42665816,-80.00923211,88.0634613,319,wWYoe9860J8XzTlyNiHpBg,Turn left onto Southern Ave
182,3,40.4287699,-80.00750483,78.25300598,71,hwKv4hI-_BMUh-cwqlFVng,Turn left onto Shiloh St
182,4,40.42928405,-80.00731517,355.3108215,623,BRn1vgnaXRXSDqHblq3Nyw,Turn left at the 1st cross street onto Virginia Ave
182,5,40.43170828,-80.01369161,279.3854675,1173,yHsV5OlGr4Sqp31D1T9cDg,[goal]
183,0,40.43614928,-80.02371693,288.7634583,172,KR4B25Pc2teIHVCbm2do1Q,Head northwest on Well St toward Orlena Way
183,1,40.43679122,-80.02557823,287.8770142,516,irsCTb1Qv8s9G4--Z3Apqw,Turn left onto Shaler St
183,2,40.4332496,-80.0288484,238.5019836,99,Qf3ff_FPtZB4vAt9R0I-jw,Continue onto Minnotte Square
183,3,40.43270219,-80.02982058,239.9397583,244,x4yT-RqTx7hzN4ibKWr8Bw,Turn right onto Woodville Ave
183,4,40.43391223,-80.03201968,296.3787231,1031,TMNK9DhHBuQ9pPSV4SM1Gw,[goal]
184,0,40.42604898,-80.00352452,268.4324951,53,zIg7-0AVzxiB2ijftt5HiQ,Head west on Kenova St toward Cushman St
184,1,40.42603154,-80.00416202,268.4307251,57,BbjsBINgU9x3JNnezkK0zg,Turn left onto Cushman St
184,2,40.42571829,-80.00442583,178.5525208,58,NBIfndWCcqjgsy3Xl-Z9pQ,Turn right at the 1st cross street onto Kathleen St
184,3,40.42549935,-80.00486922,268.4522705,9,QXzGfvtrcQ8OoW3ZyxbQ4A,Turn right onto Ruth St
184,4,0,0,0,177,lfLTR0IEN9I23DS_RK54_A,[goal]
185,0,40.44043724,-79.99721884,110.860817,62,o8zg_9W5WsrcNtFNVrR1qQ,Head southeast on Oliver Ave toward Grant St
185,1,40.44021417,-79.99663351,110.8704758,92,Zc57qN5GxTLlE3mtdSDSJA,Turn left at the 1st cross street onto Grant St
185,2,40.44056515,-79.99596019,34.16096497,397,_A05GVA7v6u4mw4nRss4hw,Turn left onto Sixth Avenue
185,3,40.4422476,-79.9997912,326.1391296,18,rXhWGquCcbEPX-qBqWqQ8A,Turn left onto Liberty Ave
185,4,40.44242571,-79.99991074,254.8829041,569,NbBPt1vh_RYKhDyWCgxRow,[goal]
186,0,40.4406262,-80.00676113,46.36574554,221,UO46siNinH3549YW4dfGwQ,Head northeast on Liberty Ave toward Liberty Ave
186,1,40.44136788,-80.00451524,93.46573639,224,9eR7oir83RJh2fDnFCQebw,Turn right onto Stanwix St
186,2,40.43979463,-80.0049013,213.7966156,609,Qh5HquIfYYqtmxSyEHIxew,Turn left onto Boulevard of the Allies
186,3,40.43726435,-79.99881339,111.4959183,142,qEW6kMi3Tovvlt9P1SzVTA,Turn right onto Grant St
186,4,40.43623091,-79.9990447,218.4463654,62,1BCjCUgLmLxpFQzi8sqkkw,Turn right onto Fort Pitt Blvd
186,5,40.4362225,-79.99955119,289.451355,1258,Mz_egqBRj-SkrcuOlZv1uA,[goal]
187,0,40.43132067,-80.02896901,316.4172058,144,tyKQ8S-96koVzGCVTECniQ,Head northwest on Woodville Ave toward Minnotte Square
187,1,40.43238232,-80.02994989,335.9183655,99,DTeW62Nqm72-MX9P_dpzHw,Turn right onto Minnotte Square
187,2,40.43299215,-80.02929867,62.36732483,966,DDqjS4vfFDdaQJe6IAW5Gw,Continue onto Shaler St
187,3,40.44015745,-80.02322433,43.01944351,277,ql9BAer6gS3E0_T5XJz5xw,Turn right onto Grandview Ave
187,4,40.4389093,-80.02064029,113.9720917,362,LGD24prTY1g5EKHz2WrOXw,Turn right onto Plymouth St
187,5,40.43577655,-80.02117915,194.509491,1848,ywB_Yx9mcWwuq0oSBq55Pw,[goal]
188,0,40.43569777,-80.01522793,185.7140198,116,oqwlVMMwDH4E2j4oKC6m4A,Head south on Redoak Way toward Piermont St
188,1,40.43467149,-80.0154081,191.0570068,47,y-rVX1xggSEi9uohHyy8gQ,Turn right at the 1st cross street onto Piermont St
188,2,40.43450026,-80.01576375,278.4090576,152,4V4F2Sj1tBzasWueOQRUMw,Turn left at the 1st cross street onto Labelle St
188,3,40.43331293,-80.01625597,191.7782898,24,RrlLvcc1GRMd4B-jZIZ6Gw,Turn left onto W Sycamore St
188,4,40.43317502,-80.01623686,97.18053436,339,2FSllaKp8CbB2uqsPNF0jA,[goal]
189,0,40.4336999,-80.00292941,214.2895966,28,n-ff9P9tNGQYrH6wke7Jpg,Head southwest on Smithfield St Bridge
189,1,40.43345492,-80.00309527,215.2861328,146,hFCqrRPkDd1CJ2d22byzlQ,Keep left to stay on Smithfield St Bridge
189,2,40.4323074,-80.00381332,213.7744598,249,bXktFiCnehxJRuxXqHyXRQ,Turn left onto E Carson St
189,3,40.43101976,-80.00167673,114.2302246,337,zEY7bIXzIJ1aFkrmx6Fe1Q,Slight right onto Arlington Ave
189,4,40.42912031,-79.99856851,115.6956711,710,1h6R4rdSy89qSaN1_Sv-CQ,Turn right onto P. J. McArdle Roadway
189,5,40.43168758,-80.00556346,298.7834473,1470,2PwJBWmdYyjIXBiORBIFQA,[goal]
190,0,40.43128568,-80.01370073,1.222933292,436,GAjG1yy9P0YG2KWJY9N4GA,Head north on Merrimac St toward Virginia Ave
190,1,40.43521041,-80.01299505,25.72613907,530,8HtzNVcw-CmJM2cfoGLr2w,Turn left onto Grandview Ave
190,2,40.43767839,-80.01803673,298.3446045,161,ly3lMxvnpvBUioOJTDfyCg,Turn left onto Cohassett St
190,3,40.43659123,-80.01879083,194.1954498,1127,aGWP5_WuZF3UCBON6D-BUg,[goal]
191,0,40.43058874,-80.01370304,180.6555328,753,YSr2ZVxqebizReuhGRKeNg,Head south on Woodruff St toward Woodruff St
191,1,40.42588452,-80.01956658,259.1505432,167,FWIv6URF8tZyYeqhqffgcQ,Turn right onto Saw Mill Run Blvd
191,2,40.42651667,-80.0212125,293.3822021,920,DTMwgby4d2IQykju-kacdQ,[goal]
192,0,40.43499865,-80.01916352,192.8524017,133,QiESsOInCUGux20ND4TxGQ,Head south on Meridan St toward W Sycamore St
192,1,40.43385412,-80.01943334,192.9755249,93,KO1_QIrTzQ0hG8jMdVRwlQ,Turn right onto W Sycamore St
192,2,40.4337486,-80.02029396,278.6843567,519,3YBEjrErXzzPKcWTIRV_bA,Turn right onto Oneida St
192,3,40.43813698,-80.01944878,36.13290787,390,LfJPz4E0EgSNXqmzy8WoFA,Turn left onto Grandview Ave
192,4,40.44022296,-80.0228682,297.1904602,911,g7bv_rgHl7j5gcGyFaM89Q,Turn left onto Shaler St
192,5,40.4335147,-80.02834525,245.1004639,2046,1rMS-Do-pz_31qQlXtpEPg,[goal]
193,0,40.4373175,-79.9957729,290.6792603,47,ZH1SSWcwfmGpVIiRrxGBew,Head northwest on Fourth Ave toward Ross St
193,1,40.43750718,-79.99627522,290.6766968,332,tven30S2K3oIdv3F4DEocg,Turn right at the 1st cross street onto Ross St
193,2,40.44017775,-79.99496297,30.24994087,112,HEpvsOt48rZDsGy9ymU-5A,Turn left onto Sixth Avenue
193,3,40.44066812,-79.99567017,294.0751038,140,SQl9ejb9uDA0_myDbCt-OA,Turn right at the 1st cross street onto Grant St
193,4,40.44173906,-79.99517851,34.24655533,631,9JTCT_5-3teKKjeN4U4GkA,[goal]
194,0,40.43677976,-79.99756612,290.6481323,226,paWds5PkE7rAxBSmpYD9rw,Head northwest on Boulevard of the Allies toward Grant St
194,1,40.43771146,-79.99997063,291.0906372,52,fVIOaw6nDi3q85CuhWWtLg,Turn right onto Smithfield St
194,2,40.43809512,-79.99996313,34.11411285,168,5FtG8B_0V7OCSgLjf3586g,Turn right at the 1st cross street onto Third Avenue
194,3,40.43764858,-79.99838012,111.128479,106,Y3Iw9N7nSXX2azGIhPGzhA,Turn right onto Grant St
194,4,40.43683217,-79.9985889,214.8962402,552,RoIx8YeuAutFdFBuguOdoQ,[goal]
195,0,40.4254281,-80.0094936,24.04825974,441,MaS2y3yd3hFIpowXn0VFJA,Head north on Southern Ave toward Whitworth St
195,1,40.4287699,-80.00750483,78.25300598,71,hwKv4hI-_BMUh-cwqlFVng,Turn left onto Shiloh St
195,2,40.42928405,-80.00731517,355.3108215,540,BRn1vgnaXRXSDqHblq3Nyw,Turn left at the 1st cross street onto Virginia Ave
195,3,40.43153569,-80.01270867,281.0474243,223,RO91iES-VIuvYoHCmQHf9w,Turn right onto Ulysses St
195,4,40.43338678,-80.01236307,17.75412941,1275,xt47tCwZeDhX9Dayv5ilYA,[goal]
196,0,40.43293699,-80.02132092,191.9091644,5,kFelrjVLI-iIBAXIBYeZ8Q,Head south on Pitcher Way toward Virginia Ave
196,1,40.43285708,-80.02133772,191.9727783,660,DZ_l-RM6xDYQBLWmXY3Vsg,Turn left onto Virginia Ave
196,2,40.43174451,-80.01391094,99.37480164,128,yHsV5OlGr4Sqp31D1T9cDg,Turn right onto Merrimac St
196,3,40.43072369,-80.01370568,178.8740234,106,sny7EdsBCJXgdnouLjbB6A,Turn right onto Woodruff St
196,4,40.42989092,-80.01407345,231.8035584,899,mGnfL_KTcDjNzFB4006N-w,[goal]
197,0,40.43523883,-80.01912292,192.2383423,13,GQkqSb7Rk7KiUo9ruFCvjQ,Head south on Meridan St toward Piermont St
197,1,40.43508841,-80.01915559,185.0582428,367,fXYc6dxZWBy3yG5CkaVm2g,Turn left onto Piermont St
197,2,40.43442144,-80.01519253,97.18505859,150,IfkswoncecQgnXZHHW7GoA,Turn right onto Bigham St
197,3,40.43322111,-80.01515337,192.2246399,74,Zk1deF1mDh7qlwudE1gQwA,Turn left at the 1st cross street onto W Sycamore St
197,4,40.43297953,-80.01454726,96.27336884,49,#NAME?,Turn right at the 1st cross street onto Amabell St
197,5,40.4326705,-80.01437766,190.9719696,653,RA28LSQ95Y9em9IFU8M8-w,[goal]
198,0,40.44367944,-80.00046329,155.9265137,126,n2mtUhxeRAjv7H2x3tUhiQ,Head south on 7th St toward Penn Ave
198,1,40.44257399,-79.9999749,156.5903931,799,MPI4Rhvma8sAwPFdezBe7g,Continue straight onto Sixth Avenue
198,2,40.43817673,-79.99440766,152.258606,613,5ORfhE-j7dECsQCwyfcTGg,Continue onto Crosstown Blvd
198,3,40.43311331,-79.99654707,214.9015961,132,W63jeNvkMl_OitrIgEKPBw,Continue onto Liberty Bridge
198,4,40.43204006,-79.99729094,214.292099,1670,#NAME?,[goal]
199,0,40.43042108,-80.00649051,28.02687263,72,Gx4lYauky79z-y2aM2U-Rw,Head northeast on Wyoming St toward Grandview Ave
199,1,40.43092106,-80.00608961,42.37791824,456,TDPiayX3UjnB7uZ0wR7Ndw,Wyoming St turns left and becomes Grandview Ave
199,2,40.433422,-80.01000761,303.8694458,528,5KoCiJtzRr0Sw7F81EATVQ,[goal]
200,0,40.43391223,-80.03201968,296.3787231,188,a_ItnCtw0q8dY8M3JviL0w,Head northwest on Woodville Ave toward Greentree Rd
200,1,40.43478723,-80.03378161,296.4620667,122,LfRz0bkznIpVu7Nrxynwvw,Turn right onto Greentree Rd
200,2,40.43580866,-80.03375236,354.5428772,582,Fkb-IhKgrm-XFOzpGH3Juw,Slight left onto Wabash St
200,3,40.44071608,-80.03468568,327.2386475,597,mRYza3byrtPoIYnRbbnSzw,Turn right onto S Main St
200,4,40.44318858,-80.02880541,61.43021011,1489,HoVgZW_m3oYA4HUHN2Glng,[goal]
201,0,40.43273789,-80.02285924,12.30177689,722,2-9k3mAFLXL4uKpa9RK40A,Head north on Sweetbriar St toward Lupton St
201,1,40.43909216,-80.02149511,13.1873064,850,7k_7vgePPR1FyUAJtWbbPw,Turn right onto Grandview Ave
201,2,40.43538746,-80.01318461,96.95349121,520,thn9MpiBtClRmYoqzr06gA,Turn right onto Merrimac St
201,3,40.43093739,-80.01370833,179.3030548,2092,sny7EdsBCJXgdnouLjbB6A,[goal]
202,0,40.42898434,-79.99394467,276.9760132,59,zwdLFQ9DQQ44U2NqmbOS4Q,Head west on Cabot Way toward S 5th St
202,1,40.42907156,-79.99465613,277.0003052,41,yb1w12I5yeF9GWtN9uSNxA,Turn right onto S 5th St
202,2,40.42928167,-79.99477491,28.16280365,120,SKDrf4pKTCaaeIctvEkmOA,Turn left onto Bingham St
202,3,40.42978415,-79.99574321,288.0974731,168,GY7QNSZUX03lb9qaWVLK5w,Turn right onto S 4th St / Great Allegheny Passage
202,4,40.43109071,-79.99538876,1.527653217,88,X8gGwxv7XmaUVTPLLJ84cg,Turn right
202,5,40.43128786,-79.99459069,92.31734467,476,7aKgF-hnHaKU8eGEDXa7OA,[goal]
203,0,40.43638417,-80.01692511,195.1924438,171,XRXG_fpIIAoo4VcFQFRMoA,Head south on Rohm Way toward Piermont St
203,1,40.43492226,-80.01735668,196.7286987,46,nzglSqJ9i4KUqFxjff9eQg,Turn left at the 1st cross street onto Piermont St
203,2,40.43468763,-80.01704923,97.75867462,268,_CE3Kr394D9HvEKVwdkWuA,Turn right at the 1st cross street onto Olympia St
203,3,40.43244331,-80.01755211,196.9647369,673,22yRcrpMB8P7vSVCGG91OQ,Turn left onto Virginia Ave
203,4,40.43093923,-80.01011766,117.6917725,1158,NJXTHcsDUWVqBK3B4UULDg,[goal]
204,0,40.42646673,-80.01751185,240.8716888,84,-7RUQFCKoE9qZaE1Y0ZluQ,Head southwest on Wabash Tunnel toward Woodruff St
204,1,40.42610873,-80.01832873,278.8788452,614,PVdy9P0GqoaVvnqinQZfLQ,Sharp right onto Woodruff St
204,2,40.43003318,-80.01389277,51.79803085,170,#NAME?,Turn left onto Merrimac St
204,3,40.43149253,-80.0136963,1.247256279,705,Esa2OoJVEanCF7rNLw3YwA,Turn left onto Virginia Ave
204,4,40.43286638,-80.02162289,278.3474731,468,ESZHaXl69ERWnN5s1oXaAQ,Turn right onto Plymouth St
